Function Name, Cumulative Stack Size, Branch Type
"HAL_qdss_stm_HWEventTriggerSetMask",0,Closed
"HAL_qdss_stm_HWevent_isEnabled",0,Closed
"HAL_qdss_stm_HalConfigInit",0,Closed
"HAL_qdss_stm_MasterSelectCfg",0,Closed
"HAL_qdss_stm_MasterSelectCfgAll",0,Closed
"HAL_qdss_stm_PortEnableMask",0,Closed
"HAL_qdss_stm_PortSelectCfgAll",0,Closed
"HAL_qdss_stm_SetAuxCR",0,Closed
"HAL_qdss_stm_SetTimeStampFreq",0,Closed
"HAL_qdss_stm_SyncDisable",0,Closed
"HAL_qdss_stm_SyncEnable",0,Closed
"HAL_qdss_stm_SyncPeriodCfg",0,Closed
"HAL_qdss_stm_TimeStampDisable",0,Closed
"HAL_qdss_stm_TimeStampEnable",0,Closed
"HAL_qdss_stm_TraceIdCfg",0,Closed
"HAL_qdss_stm_TrigGenTrigLocation",0,Closed
"HAL_qdss_stm_isBusy",0,Closed
"HAL_qdss_stm_isEnabled",0,Closed
"HAL_qdss_tfunnel_ClaimTagImplementMask",0,Closed
"HAL_qdss_tfunnel_ClrClaimTag",0,Closed
"HAL_qdss_tfunnel_DisableAllPorts",0,Closed
"HAL_qdss_tfunnel_DisablePort",0,Closed
"HAL_qdss_tfunnel_EnablePort",0,Closed
"HAL_qdss_tfunnel_HalInit",0,Closed
"HAL_qdss_tfunnel_LockAccess",0,Closed
"HAL_qdss_tfunnel_LockAccessAll",0,Closed
"HAL_qdss_tfunnel_MemAllocTable",0,Closed
"HAL_qdss_tfunnel_NumFunnels",0,Closed
"HAL_qdss_tfunnel_SetClaimTag",0,Closed
"HAL_qdss_tfunnel_SetClaimTag__merged",0,Closed
"HAL_qdss_tfunnel_SetPortPriority",0,Closed
"HAL_qdss_tfunnel_UnlockAccess",0,Closed
"HAL_qdss_tfunnel_UnlockAccessAll",0,Closed
"HAL_qdss_tfunnel_UnlockAccessAll__merged",0,Closed
"HAL_qdss_tfunnel_isPortEnabled",0,Closed
"HAL_qupe_ClearOpStatusFlags",0,Closed
"HAL_qupe_GetErrStatusFlags",0,Closed
"HAL_qupe_GetNumInputFifoBlockSlots",0,Closed
"HAL_qupe_GetNumOutputFifoBlockSlots",0,Closed
"HAL_qupe_GetOpStatusFlags",0,Closed
"HAL_qupe_GetWordFromInFifo",0,Closed
"HAL_qupe_Init",0,Closed
"HAL_qupe_PutWordIntoOutFifo",0,Closed
"HAL_qupe_Reset",0,Closed
"HAL_qupe_RunStateIsValid",0,Closed
"HAL_qupe_SetRunState",0,Closed
"HAL_qupe_SetSelectedMinicore",0,Closed
"HAL_qupe_Spi_SetCoreMode",0,Closed
"HAL_qupe_Spi_SetDeviceParameters",0,Closed
"HAL_qupe_Spi_SetTransferParameters",0,Closed
"HAL_tcsr_Init",0,Closed
"HAL_throttle_Init",0,Closed
"HAL_throttle_SetBW",0,Closed
"HAL_tlmm_SetPort",0,Closed
"HAL_tlmmtile_GetDirConnValues",0,Closed
"HAL_tlmmtile_GetValues",0,Closed
"HAL_tlmmtile_PlatformGetGpioBase",0,Closed
"HAL_tlmmtile_PlatformInit",0,Closed
"HALuart_DisableInterrupts",0,Closed
"HALuart_EnableInterrupts",0,Closed
"HALuart_GetDmaRxSnapChars",0,Closed
"HALuart_GetFifoSize",0,Closed
"HALuart_GetInterruptStatus",0,Closed
"HALuart_GetMaskedInterruptStatus",0,Closed
"HALuart_GetStatus",0,Closed
"HALuart_GetTxFifoSize",0,Closed
"HALuart_ReadRxFifo",0,Closed
"HALuart_ResetErrorStatus",0,Closed
"HALuart_ResetReceiver",0,Closed
"HALuart_ResetStaleInterrupt",0,Closed
"HALuart_ResetTransmitter",0,Closed
"HALuart_SetAutoInboundFlowCtl",0,Closed
"HALuart_SetCharFormat",0,Closed
"HALuart_SetCmdSynchronization",0,Closed
"HALuart_SetDivider",0,Closed
"HALuart_SetDmaEnable",0,Closed
"HALuart_SetIrdaEnable",0,Closed
"HALuart_SetLoopback",0,Closed
"HALuart_SetOutboundFlowCtl",0,Closed
"HALuart_SetRxEnable",0,Closed
"HALuart_SetRxSCEnable",0,Closed
"HALuart_SetRxWatermark",0,Closed
"HALuart_SetStaleEvent",0,Closed
"HALuart_SetStaleTimeout",0,Closed
"HALuart_SetTxEnable",0,Closed
"HALuart_SetTxFifoSize",0,Closed
"HALuart_SetTxSCEnable",0,Closed
"HALuart_SetTxWatermark",0,Closed
"HALuart_SetupDmaRx",0,Closed
"HALuart_bam_CxmTxDirectChar",0,Closed
"HALuart_bam_EnableHwFixes",0,Closed
"HALuart_bam_GetCxmTxSticky",0,Closed
"HALuart_bam_GetDmaRx",0,Closed
"HALuart_bam_GetDmaRxSnapChars",0,Closed
"HALuart_bam_GetFIFOPhysAddrs",0,Closed
"HALuart_bam_GetInterruptStatus",0,Closed
"HALuart_bam_GetMaskedInterruptStatus",0,Closed
"HALuart_bam_GetRegisters",0,Closed
"HALuart_bam_GetRxFifoSize",0,Closed
"HALuart_bam_GetStatus",0,Closed
"HALuart_bam_GetTxFifoSize",0,Closed
"HALuart_bam_LoopbackSet",0,Closed
"HALuart_bam_ReadRxFifo",0,Closed
"HALuart_bam_ResetErrorStatus",0,Closed
"HALuart_bam_ResetReceiver",0,Closed
"HALuart_bam_ResetRxBreakChangeInterrupt",0,Closed
"HALuart_bam_ResetRxBreakStartInterrupt",0,Closed
"HALuart_bam_ResetStaleInterrupt",0,Closed
"HALuart_bam_ResetTransmitter",0,Closed
"HALuart_bam_ResetTxReadyInterrupt",0,Closed
"HALuart_bam_SetAutoInboundFlowCtl",0,Closed
"HALuart_bam_SetAutoReactivateRx",0,Closed
"HALuart_bam_SetAutoRfrLevel",0,Closed
"HALuart_bam_SetCharFormat",0,Closed
"HALuart_bam_SetCmdSynchronization",0,Closed
"HALuart_bam_SetCxmEnable",0,Closed
"HALuart_bam_SetDivider",0,Closed
"HALuart_bam_SetDmaBurst",0,Closed
"HALuart_bam_SetDmaNumTxChars",0,Closed
"HALuart_bam_SetIrdaEnable",0,Closed
"HALuart_bam_SetNullCharOnBreak",0,Closed
"HALuart_bam_SetOutboundFlowCtl",0,Closed
"HALuart_bam_SetRFR",0,Closed
"HALuart_bam_SetRxDmaEnable",0,Closed
"HALuart_bam_SetRxEnable",0,Closed
"HALuart_bam_SetRxWatermark",0,Closed
"HALuart_bam_SetStaleEvent",0,Closed
"HALuart_bam_SetStaleTimeout",0,Closed
"HALuart_bam_SetTxDmaEnable",0,Closed
"HALuart_bam_SetTxEnable",0,Closed
"HALuart_bam_SetTxFifoSize",0,Closed
"HALuart_bam_SetTxWatermark",0,Closed
"HALuart_bam_SetTxWatermark__merged",0,Closed
"HALuart_bam_SetType0WakeupClear",0,Closed
"HALuart_bam_SetupDmaRx",0,Closed
"HALuart_bam_StartBreak",0,Closed
"HALuart_bam_StartRxSideband",0,Closed
"HALuart_bam_StartTxSideband",0,Closed
"HALuart_bam_StopBreak",0,Closed
"HALuart_bam_WriteTxFifo",0,Closed
"HALuart_dm_CxmTxDirectChar",0,Closed
"HALuart_dm_DisableInterrupts",0,Closed
"HALuart_dm_EnableHwFixes",0,Closed
"HALuart_dm_EnableInterrupts",0,Closed
"HALuart_dm_GetCxmTxSticky",0,Closed
"HALuart_dm_GetDmaRx",0,Closed
"HALuart_dm_GetDmaRxSnapChars",0,Closed
"HALuart_dm_GetFIFOPhysAddrs",0,Closed
"HALuart_dm_GetInterruptStatus",0,Closed
"HALuart_dm_GetMaskedInterruptStatus",0,Closed
"HALuart_dm_GetRxFifoSize",0,Closed
"HALuart_dm_GetStatus",0,Closed
"HALuart_dm_GetTxFifoSize",0,Closed
"HALuart_dm_LoopbackSet",0,Closed
"HALuart_dm_ReadRxFifo",0,Closed
"HALuart_dm_ResetErrorStatus",0,Closed
"HALuart_dm_ResetReceiver",0,Closed
"HALuart_dm_ResetRxBreakChangeInterrupt",0,Closed
"HALuart_dm_ResetRxBreakStartInterrupt",0,Closed
"HALuart_dm_ResetStaleInterrupt",0,Closed
"HALuart_dm_ResetTransmitter",0,Closed
"HALuart_dm_ResetTxReadyInterrupt",0,Closed
"HALuart_dm_SetAutoInboundFlowCtl",0,Closed
"HALuart_dm_SetAutoReactivateRx",0,Closed
"HALuart_dm_SetAutoRfrLevel",0,Closed
"HALuart_dm_SetCharFormat",0,Closed
"HALuart_dm_SetCmdSynchronization",0,Closed
"HALuart_dm_SetCxmEnable",0,Closed
"HALuart_dm_SetDivider",0,Closed
"HALuart_dm_SetDmaBurst",0,Closed
"HALuart_dm_SetDmaNumTxChars",0,Closed
"HALuart_dm_SetIrdaEnable",0,Closed
"HALuart_dm_SetNullCharOnBreak",0,Closed
"HALuart_dm_SetOutboundFlowCtl",0,Closed
"HALuart_dm_SetRFR",0,Closed
"HALuart_dm_SetRxDmaEnable",0,Closed
"HALuart_dm_SetRxEnable",0,Closed
"HALuart_dm_SetRxWatermark",0,Closed
"HALuart_dm_SetStaleEvent",0,Closed
"HALuart_dm_SetStaleTimeout",0,Closed
"HALuart_dm_SetTxDmaEnable",0,Closed
"HALuart_dm_SetTxEnable",0,Closed
"HALuart_dm_SetTxFifoSize",0,Closed
"HALuart_dm_SetTxWatermark",0,Closed
"HALuart_dm_SetTxWatermark__merged",0,Closed
"HALuart_dm_SetType0WakeupClear",0,Closed
"HALuart_dm_SetupDmaRx",0,Closed
"HALuart_dm_StartBreak",0,Closed
"HALuart_dm_StartRxSideband",0,Closed
"HALuart_dm_StartTxSideband",0,Closed
"HALuart_dm_StopBreak",0,Closed
"HALuart_dm_WriteTxFifo",0,Closed
"HAP_par_post.extracted_region",0,Closed
"HAP_par_sem_up",0,Closed
"HAP_perf_get_pcycles",0,Closed
"HWEvent_DeviceClose",0,Closed
"HWEvent_DeviceInfo",0,Closed
"HWEvent_DeviceOpen",0,Closed
"HWEvent_DevicePowerEvent",0,Closed
"HWEvent_DeviceSysRequest",0,Closed
"HWEvent_DriverDeInit",0,Closed
"HWEvent_DriverInit",0,Closed
"HWEvent_FindPhysAddrMapping",0,Closed
"HWIO_Close",0,Closed
"HWIO_DalHWIO_Close",0,Closed
"HWIO_DalHWIO_DeInit",0,Closed
"HWIO_DalHWIO_Info",0,Closed
"HWIO_DalHWIO_Open",0,Closed
"HWIO_DalHWIO_PowerEvent",0,Closed
"HWIO_DalHWIO_SysRequest",0,Closed
"HWIO_DeviceDeInit",0,Closed
"HWIO_DeviceInit",0,Closed
"HWIO_Info",0,Closed
"HWIO_Open",0,Closed
"HWIO_PowerEvent",0,Closed
"I2cDev_Init",0,Closed
"I2cPlat_GetQupAddress",0,Closed
"IPCInt_Close",0,Closed
"IPCInt_DalIPCInt_Close",0,Closed
"IPCInt_DalIPCInt_DeInit",0,Closed
"IPCInt_DalIPCInt_Info",0,Closed
"IPCInt_DalIPCInt_IsSupported",0,Closed
"IPCInt_DalIPCInt_IsSupportedBySource",0,Closed
"IPCInt_DalIPCInt_Open",0,Closed
"IPCInt_DalIPCInt_PowerEvent",0,Closed
"IPCInt_DalIPCInt_SysRequest",0,Closed
"IPCInt_DalIPCInt_Trigger",0,Closed
"IPCInt_DalIPCInt_TriggerBySource",0,Closed
"IPCInt_DeviceDeInit",0,Closed
"IPCInt_DriverDeInit",0,Closed
"IPCInt_DriverInit",0,Closed
"IPCInt_GetConfigMap",0,Closed
"IPCInt_Info",0,Closed
"IPCInt_InitConfig",0,Closed
"IPCInt_IsSupported",0,Closed
"IPCInt_IsSupportedBySource",0,Closed
"IPCInt_Open",0,Closed
"IPCInt_PowerEvent",0,Closed
"IPCInt_Trigger",0,Closed
"IPCInt_TriggerBySource",0,Closed
"ISOwkyr",0,Closed
"InterruptControllerPopArg",0,Closed
"InterruptControllerPushArg",0,Closed
"InterruptControllerSearchArg",0,Closed
"InterruptController_DalInterruptController_Close",0,Closed
"InterruptController_DalInterruptController_DeInit",0,Closed
"InterruptController_DalInterruptController_Info",0,Closed
"InterruptController_DalInterruptController_InterruptDisable",0,Closed
"InterruptController_DalInterruptController_InterruptDone",0,Closed
"InterruptController_DalInterruptController_InterruptEnable",0,Closed
"InterruptController_DalInterruptController_MapWakeupInterrupt",0,Closed
"InterruptController_DalInterruptController_Open",0,Closed
"InterruptController_DalInterruptController_PowerEvent",0,Closed
"InterruptController_DalInterruptController_RegisterEvent",0,Closed
"InterruptController_DalInterruptController_RegisterIRQHandler",0,Closed
"InterruptController_DalInterruptController_Sleep",0,Closed
"InterruptController_DalInterruptController_SysRequest",0,Closed
"InterruptController_DalInterruptController_Wakeup",0,Closed
"InterruptController_DeviceDeInit",0,Closed
"InterruptController_DriverDeInit",0,Closed
"InterruptController_DriverInit",0,Closed
"InterruptController_InterruptDisable",0,Closed
"InterruptController_InterruptDone",0,Closed
"InterruptController_InterruptEnable",0,Closed
"InterruptController_MapWakeupInterrupt",0,Closed
"InterruptController_RegisterEvent",0,Closed
"InterruptController_Sleep",0,Closed
"InterruptController_Wakeup",0,Closed
"IsPeriodicUseCase",0,Closed
"MM_SignalQ_TimedWait",0,Closed
"MM_SignalQ_TimedWaitEx",0,Closed
"PL_CeMLDeInit",0,Closed
"PL_CeMLInit",0,Closed
"PlatformInfo_CDTConfigPostDDR",0,Closed
"PlatformInfo_CDTConfigPreDDR",0,Closed
"PlatformInfo_DeviceClose",0,Closed
"PlatformInfo_DeviceDeInit",0,Closed
"PlatformInfo_DeviceInfo",0,Closed
"PlatformInfo_DeviceInit",0,Closed
"PlatformInfo_DeviceOpen",0,Closed
"PlatformInfo_DevicePowerEvent",0,Closed
"PlatformInfo_DeviceSysRequest",0,Closed
"PlatformInfo_DriverDeInit",0,Closed
"PlatformInfo_GetKeyValue",0,Closed
"PlatformInfo_GetPlatform",0,Closed
"PlatformInfo_GetPlatformInfo",0,Closed
"PowerCollapse",0,Closed
"QDI_Adsp_SysMon_Release",0,Closed
"QDI_PLATFORM_DeInit",0,Closed
"QDI_Touch_DeInit",0,Closed
"QDI_UART_release",0,Closed
"QDSSFlush",0,Closed
"QDSSLocalClkOff",0,Closed
"QDSSSyncMarkers",0,Closed
"QDSS_CloseSSCFunnel",0,Closed
"QDSS_OpenSSCFunnel",0,Closed
"QDSSisInUse",0,Closed
"QURTK_256_ready_best_is_higher_than",0,Closed
"QURTK_256_ready_dequeue",0,Closed
"QURTK_256_ready_dequeue_higher",0,Closed
"QURTK_256_ready_enqueue",0,Closed
"QURTK_256_ready_remove",0,Closed
"QURTK_PMU_ctrl",0,Closed
"QURTK_abort",0,Closed
"QURTK_ack_int",0,Closed
"QURTK_adjust_pifutex_list_inc",0,Closed
"QURTK_adjust_tcm_mappings",0,Closed
"QURTK_apcr_control",0,Closed
"QURTK_avscfg_get",0,Closed
"QURTK_avscfg_set",0,Closed
"QURTK_cache_l1kill",0,Closed
"QURTK_change_trace_buffer",0,Closed
"QURTK_check_and_set_error_status",0,Closed
"QURTK_check_sanity",0,Closed
"QURTK_check_sanity_at_return",0,Closed
"QURTK_check_sanity_call",0,Closed
"QURTK_check_unified_mapping_field",0,Closed
"QURTK_check_valid_PMI_call",0,Closed
"QURTK_checkin_island_int",0,Closed
"QURTK_compute_32_bit_jump",0,Closed
"QURTK_compute_64_bit_jump",0,Closed
"QURTK_config_etm_testbus",0,Closed
"QURTK_config_livelock",0,Closed
"QURTK_continuation_interrupt",0,Closed
"QURTK_continuation_syscall",0,Closed
"QURTK_dbgr_continuation_syscall",0,Closed
"QURTK_dccleaninv_L1",0,Closed
"QURTK_detect_tcm_corruption",0,Closed
"QURTK_direct_disable_int",0,Closed
"QURTK_direct_enable_int",0,Closed
"QURTK_direct_enable_raise_int",0,Closed
"QURTK_direct_set_island_int",0,Closed
"QURTK_do_interrupt",0,Closed
"QURTK_do_interrupt_fromsleep",0,Closed
"QURTK_empty_func3",0,Closed
"QURTK_enable_flush_l2_cache_abnormal_reset",0,Closed
"QURTK_enqueue_pifutex_list",0,Closed
"QURTK_err_save_global",0,Closed
"QURTK_err_save_local",0,Closed
"QURTK_err_save_user",0,Closed
"QURTK_error",0,Closed
"QURTK_etb_init",0,Closed
"QURTK_etm_get_filter_info",0,Closed
"QURTK_etm_get_type_info",0,Closed
"QURTK_etm_int_handler",0,Closed
"QURTK_etm_start_pc_capture",0,Closed
"QURTK_etm_stop_pc_capture",0,Closed
"QURTK_event_vectors",0,Closed
"QURTK_exit",0,Closed
"QURTK_fastint_fromsleep",0,Closed
"QURTK_fatal_enter_STM",0,Closed
"QURTK_fatal_error",0,Closed
"QURTK_flush_l1_cache",0,Closed
"QURTK_flush_l2_cache",0,Closed
"QURTK_free_2nd",0,Closed
"QURTK_free_entry",0,Closed
"QURTK_freeze_reset_sched_handling",0,Closed
"QURTK_freeze_thread_wait_active",0,Closed
"QURTK_freeze_thread_wait_idle",0,Closed
"QURTK_futex_resume",0,Closed
"QURTK_futex_resume_C",0,Closed
"QURTK_futex_resume_fromsleep",0,Closed
"QURTK_futex_resume_int",0,Closed
"QURTK_futex_resume_wrapper",0,Closed
"QURTK_futex_wait",0,Closed
"QURTK_futex_wait_hash_wrapper",0,Closed
"QURTK_futex_wait_int",0,Closed
"QURTK_futex_wait_int_wrapper",0,Closed
"QURTK_futex_wait_wrapper",0,Closed
"QURTK_generic_non_csi",0,Closed
"QURTK_generic_priv_non_csi",0,Closed
"QURTK_generic_priv_non_i",0,Closed
"QURTK_get_L2TCM_base",0,Closed
"QURTK_get_current_space_id",0,Closed
"QURTK_get_eip_base",0,Closed
"QURTK_get_hw_timetick",0,Closed
"QURTK_get_tid",0,Closed
"QURTK_get_tlb_from_vaddr_asid",0,Closed
"QURTK_get_trace_marker",0,Closed
"QURTK_goto_wait",0,Closed
"QURTK_handle_create",0,Closed
"QURTK_handle_delete",0,Closed
"QURTK_handle_disabled_l2vic_int",0,Closed
"QURTK_handle_error",0,Closed
"QURTK_handle_error_demand_loading",0,Closed
"QURTK_handle_error_safe",0,Closed
"QURTK_handle_floating_point_err",0,Closed
"QURTK_handle_get_obj",0,Closed
"QURTK_handle_ipi",0,Closed
"QURTK_handle_ipi_from_wait",0,Closed
"QURTK_handle_is_valid",0,Closed
"QURTK_handle_island_int_exception",0,Closed
"QURTK_handle_island_nmi",0,Closed
"QURTK_handle_island_tlbmissrw",0,Closed
"QURTK_handle_island_tlbmissrw_safe",0,Closed
"QURTK_handle_island_tlbmissx",0,Closed
"QURTK_handle_kernel_int",0,Closed
"QURTK_handle_l2vic_int",0,Closed
"QURTK_handle_long_jump",0,Closed
"QURTK_handle_misc_int",0,Closed
"QURTK_handle_reset",0,Undetermined
"QURTK_handle_rsvd",0,Closed
"QURTK_handle_ss_default",0,Closed
"QURTK_handle_ss_exception",0,Undetermined
"QURTK_handle_subvisor_int",0,Closed
"QURTK_handle_table_init_no_alloc",0,Closed
"QURTK_handle_tlbmissrw_jump",0,Closed
"QURTK_handle_tlbmissx_jump",0,Closed
"QURTK_handle_trap0",0,Closed
"QURTK_handle_trap0_dbg",0,Undetermined
"QURTK_handle_trap1",0,Closed
"QURTK_handle_unprocessed_interrupts",0,Closed
"QURTK_has_preempt_trace",0,Closed
"QURTK_hvx_control",0,Closed
"QURTK_init_L2VIC",0,Closed
"QURTK_init_qtimer",0,Closed
"QURTK_install_int_vector",0,Closed
"QURTK_install_island_vectors",0,Closed
"QURTK_install_main_vectors",0,Closed
"QURTK_install_vector",0,Closed
"QURTK_install_vector_c",0,Closed
"QURTK_int_check_priv_data",0,Closed
"QURTK_int_check_privilege",0,Closed
"QURTK_int_getconfig",0,Closed
"QURTK_int_registered_status",0,Closed
"QURTK_int_setconfig",0,Closed
"QURTK_int_status",0,Closed
"QURTK_interrupted_l2vic_waitmode",0,Closed
"QURTK_ipend_clear",0,Closed
"QURTK_ipend_get",0,Closed
"QURTK_island_enter",0,Closed
"QURTK_island_exit",0,Closed
"QURTK_island_exit_status_get",0,Closed
"QURTK_island_fatal_error",0,Closed
"QURTK_island_lock_l2_entries",0,Closed
"QURTK_island_trap_error",0,Closed
"QURTK_island_unlock_l2_entries",0,Closed
"QURTK_isr_call",0,Closed
"QURTK_isr_cb_checkin",0,Closed
"QURTK_isr_return",0,Closed
"QURTK_isr_subcall",0,Closed
"QURTK_kernel_int_waitmode",0,Closed
"QURTK_kernel_writeword",0,Closed
"QURTK_kthread_event_wait",0,Closed
"QURTK_kthread_freeze_thread",0,Closed
"QURTK_kthread_wakeup_thread",0,Closed
"QURTK_l1cleaninv_loop",0,Closed
"QURTK_l1flush_loop",0,Closed
"QURTK_l2_cache_lock_lines_opt",0,Closed
"QURTK_l2_gca_submit",0,Closed
"QURTK_l2_lock_lines_l2locka",0,Closed
"QURTK_l2_unlock_lines_l2locka",0,Closed
"QURTK_l2cleaninv_L2",0,Closed
"QURTK_l2cleaninv_loop",0,Closed
"QURTK_l2fetch_disable",0,Closed
"QURTK_l2flush_loop",0,Closed
"QURTK_lifo_pop",0,Closed
"QURTK_lifo_push",0,Closed
"QURTK_load_notifier_tcb",0,Closed
"QURTK_load_tcm",0,Closed
"QURTK_lock_address",0,Closed
"QURTK_lookup_spd_user_mapping",0,Closed
"QURTK_lookup_unified_user_mapping",0,Closed
"QURTK_map_add_configured_sid",0,Closed
"QURTK_map_initialize",0,Closed
"QURTK_map_kill_pcb",0,Closed
"QURTK_map_set_pcb_to_normal",0,Closed
"QURTK_map_set_pcb_to_secure",0,Closed
"QURTK_map_validate_normal_process",0,Closed
"QURTK_map_validate_secure_process",0,Closed
"QURTK_mask_prios_above",0,Closed
"QURTK_mini_get_pcycles",0,Closed
"QURTK_mini_get_pid",0,Closed
"QURTK_mini_get_tid",0,Closed
"QURTK_mini_security",0,Closed
"QURTK_mini_tlb_count_free",0,Closed
"QURTK_mini_tlb_lookup",0,Closed
"QURTK_mini_write_word",0,Closed
"QURTK_mprotect",0,Closed
"QURTK_mutex_lock",0,Closed
"QURTK_mutex_unlock",0,Closed
"QURTK_nonfatal_error",0,Closed
"QURTK_osthread_freeze_running",0,Closed
"QURTK_osthread_handles_errors",0,Closed
"QURTK_osthread_process_exit",0,Closed
"QURTK_pi_futex_queue_tcb_prio_dec",0,Closed
"QURTK_pi_futex_queue_tcb_prio_inc",0,Closed
"QURTK_pi_futex_resume_wrapper",0,Closed
"QURTK_pi_futex_wait_wrapper",0,Closed
"QURTK_power_check_pending_int",0,Closed
"QURTK_power_control_stats",0,Closed
"QURTK_power_control_stats_ticks",0,Closed
"QURTK_prio_get",0,Closed
"QURTK_prio_orig_get",0,Closed
"QURTK_prio_raise",0,Closed
"QURTK_prio_set",0,Closed
"QURTK_prio_setU",0,Closed
"QURTK_profile_enable",0,Closed
"QURTK_raise_interrupt",0,Closed
"QURTK_real_dcclean",0,Closed
"QURTK_real_dcclean_user",0,Closed
"QURTK_real_dccleaninv",0,Closed
"QURTK_real_dcinv",0,Closed
"QURTK_real_icinv",0,Closed
"QURTK_real_icinv_user",0,Closed
"QURTK_regint_bitmask",0,Closed
"QURTK_register_fatal_notifier",0,Closed
"QURTK_register_island_excep",0,Closed
"QURTK_remove_etm_breakpoint",0,Closed
"QURTK_reschedule_from_lowprio",0,Closed
"QURTK_reschedule_from_lowprio_within_BKL",0,Closed
"QURTK_reschedule_from_wait",0,Closed
"QURTK_reschedule_island_error_hndlr",0,Closed
"QURTK_restore_core_pcycles",0,Closed
"QURTK_restore_pmu_context",0,Closed
"QURTK_restore_tlb_entries",0,Closed
"QURTK_ring_append_real",0,Closed
"QURTK_ring_insert_real",0,Closed
"QURTK_ring_remove_append_real",0,Closed
"QURTK_ring_remove_real",0,Closed
"QURTK_safe_finish_stub",0,Closed
"QURTK_safe_finish_trap",0,Closed
"QURTK_safe_read",0,Closed
"QURTK_safe_read_trap",0,Closed
"QURTK_safe_write",0,Closed
"QURTK_safe_write_trap",0,Closed
"QURTK_save_TSA_err_regs",0,Closed
"QURTK_save_core_pcycles",0,Closed
"QURTK_save_flush_table",0,Closed
"QURTK_save_l2_qos",0,Closed
"QURTK_save_nmi_status",0,Closed
"QURTK_save_pmu_context",0,Closed
"QURTK_save_q6etb",0,Closed
"QURTK_save_syndrome_registers",0,Closed
"QURTK_save_tcb",0,Closed
"QURTK_save_tcm",0,Closed
"QURTK_save_tcm_abnormal_reset",0,Closed
"QURTK_save_tcm_fast",0,Closed
"QURTK_save_tcm_pc",0,Undetermined
"QURTK_save_tlb_entries",0,Closed
"QURTK_save_tlb_entries_abnormal_reset",0,Closed
"QURTK_sched_yield",0,Closed
"QURTK_schedule_highest",0,Closed
"QURTK_schedule_new",0,Closed
"QURTK_schedule_new_fromsleep",0,Closed
"QURTK_schedule_ready_enqueue",0,Closed
"QURTK_secure_mapping_lookup_pa",0,Closed
"QURTK_secure_proc_clean_page_entry",0,Closed
"QURTK_secure_proc_ctrl",0,Closed
"QURTK_secure_proc_enter_chgmode",0,Closed
"QURTK_secure_proc_exit_change_mode",0,Closed
"QURTK_secure_proc_kill_init",0,Closed
"QURTK_secure_proc_migr_chk_sid",0,Closed
"QURTK_secure_proc_migr_code_mapping",0,Closed
"QURTK_secure_proc_migr_enter_chgmode",0,Closed
"QURTK_secure_proc_trap",0,Closed
"QURTK_secure_thread_enter_guest",0,Closed
"QURTK_secure_thread_exit_guest",0,Closed
"QURTK_secure_thread_freeze_me",0,Closed
"QURTK_set_etm_breakarea",0,Closed
"QURTK_set_etm_breakpoint",0,Closed
"QURTK_set_island_int",0,Closed
"QURTK_set_pcycles",0,Closed
"QURTK_set_traptab_ptrs",0,Closed
"QURTK_shortcut_kernel_int_handler",0,Closed
"QURTK_shortcut_l2vic_handler",0,Closed
"QURTK_srm_trap_handler",0,Closed
"QURTK_start_hthreads",0,Undetermined
"QURTK_stop_other_hthreads",0,Closed
"QURTK_thread_can_shutdown_kernel",0,Closed
"QURTK_thread_id",0,Closed
"QURTK_thread_resume",0,Closed
"QURTK_thread_switch",0,Closed
"QURTK_thread_wait_for_active",0,Closed
"QURTK_thread_wait_for_idle",0,Closed
"QURTK_tlb_count_free",0,Closed
"QURTK_tlb_crash",0,Closed
"QURTK_tlb_crash_safe",0,Closed
"QURTK_tlb_create_mapping",0,Closed
"QURTK_tlb_flush",0,Closed
"QURTK_tlb_get_pager_physaddr",0,Closed
"QURTK_tlb_index_alloc",0,Closed
"QURTK_tlb_index_free",0,Closed
"QURTK_tlb_lookup",0,Closed
"QURTK_tlb_read",0,Closed
"QURTK_tlb_remove_mapping",0,Closed
"QURTK_tlb_write",0,Closed
"QURTK_trace_buffer_init_tcm",0,Closed
"QURTK_trace_print",0,Closed
"QURTK_trace_print_C",0,Closed
"QURTK_trap0_unused",0,Closed
"QURTK_trap0_violation",0,Closed
"QURTK_trap0_wrapper",0,Closed
"QURTK_trap_angel",0,Closed
"QURTK_trap_synthetic_fault",0,Closed
"QURTK_trap_tlb_validate",0,Closed
"QURTK_update_flush_cache_status",0,Closed
"QURTK_user_exit",0,Closed
"QURTK_user_process_exit",0,Closed
"QURTK_usermode_trap0_wrapper",0,Closed
"QURTK_validate_futex_ptr",0,Closed
"QURTK_validate_unified_mapping",0,Closed
"QURTK_vid_get",0,Closed
"QURTK_wait_forever",0,Closed
"QURTK_wait_other_hthreads_to_stop",0,Closed
"QURTK_wakeup_continuation",0,Closed
"QURTK_zero_mem_range",0,Closed
"RPM_system_db_init",0,Closed
"ReadIsValid",0,Closed
"RetSuccessStub",0,Closed
"STMCfg_DeviceClose",0,Closed
"STMCfg_DeviceInfo",0,Closed
"STMCfg_DeviceOpen",0,Closed
"STMCfg_DevicePowerEvent",0,Closed
"STMCfg_DeviceSysRequest",0,Closed
"STMCfg_DriverDeInit",0,Closed
"STMCfg_DriverInit",0,Closed
"STMTrace_DeviceClose",0,Closed
"STMTrace_DeviceInfo",0,Closed
